paper_id,title,year,abstract,doi,venue,fieldsOfStudy,keywords,venue_type,pages
7669fca7fbc071b4ca78b4c326ff8f3a4b6ae616,Random access in large-scale DNA data storage,2018.0,,10.1038/nbt.4079,Nature Biotechnology,"Computer Science,Medicine",data storage,journal,13
287a7da1801a07cf7fd85ffcc23c79504876ecc0,An artificial chromosome for data storage,2021.0,"Abstract DNA digital storage provides an alternative for information storage with high density and long-term stability. Here, we report the de novo design and synthesis of an artificial chromosome that encodes two pictures and a video clip. The encoding paradigm utilizing the superposition of sparsified error correction codewords and pseudo-random sequences tolerates base insertions/deletions and is well suited to error-prone nanopore sequencing for data retrieval. The entire 254 kb sequence was 95.27% occupied by encoded data. The Transformation-Associated Recombination method was used in the construction of this chromosome from DNA fragments and necessary autonomous replication sequences. The stability was demonstrated by transmitting the data-carrying chromosome to the 100th generation. This study demonstrates a data storage method using encoded artificial chromosomes via in vivo assembly for write-once and stable replication for multiple retrievals, similar to a compact disc, with potential in economically massive data distribution.",10.1093/nsr/nwab028,National Science Review,"Medicine,Biology",data storage,workshop,5
c9cc6a3c50b32e801f20b4f0ed5daf3e9550f9c1,Molecular digital data storage using DNA,2019.0,,10.1038/s41576-019-0125-3,Nature reviews genetics,"Medicine,Biology",data storage,workshop,12
b80e2af7ffa85fe2f02ea8390e4915d55c19d199,Advances in Emerging Memory Technologies: From Data Storage to Artificial Intelligence,2021.0,"This paper presents an overview of emerging memory technologies. It begins with the presentation of stand-alone and embedded memory technology evolution, since the appearance of Flash memory in the 1980s. Then, the progress of emerging memory technologies (based on filamentary, phase change, magnetic, and ferroelectric mechanisms) is presented with a review of the major demonstrations in the literature. The potential of these technologies for storage applications addressing various markets and products is discussed. Finally, we discuss how the rise of artificial intelligence and bio-inspired circuits offers an opportunity for emerging memory technology and shifts the application from pure data storage to storage and computing tasks, and also enlarges the range of required specifications at the device level due to the exponential number of new systems and architectures.",10.3390/app112311254,Applied Sciences,,data storage,workshop,10
3f43bcb910df8c1a76de79057a63195e6c6bc258,Spintronic devices for energy-efficient data storage and energy harvesting,2020.0,"The current data revolution has, in part, been enabled by decades of research into magnetism and spin phenomena. For example, milestones such as the observation of giant magnetoresistance, and the resulting development of the spin-valve read head, continue to motivate device research. However, the ever-growing need for higher data processing speeds and larger data storage capabilities has caused a significant increase in energy consumption and environmental concerns. Ongoing research and development in spintronics should therefore reduce energy consumption while increasing information processing capabilities. Here, we provide an overview of the current status of research and technology developments in data storage and spin-mediated energy harvesting in relation to energy-efficient technologies. We give our perspective on the advantages and outstanding issues for various data-storage concepts, and energy conversion mechanisms enabled by spin. The current surge in data generation necessitates devices that can store and analyze data in an energy efficient way. This Review summarizes and discusses developments on the use of spintronic devices for energy-efficient data storage and logic applications, and energy harvesting based on spin.",10.1038/s43246-020-0022-5,Communications Materials,Computer Science,data storage,workshop,12
18d87bff073687c025f9bd23ab2dfb20d5f72a66,BIM Big Data Storage in WebVRGIS,2020.0,"In the context of big data and the Internet of Things, with the advancement of geospatial data acquisition and retrieval, the volume of available geospatial data is increasing every minute. Thus, new data-management architecture is needed. We proposed a building information model (BIM) big data-storage-management solution with hybrid storage architecture based on web virtual reality geographical information system (WebVRGIS). BIM is associated with the integration of spatial and semantic information on the various stages of urban building. In this paper, based on the spatial distribution characteristics of BIM geospatial big data, a data storage and management model is proposed for BIM geospatial big data management. The architecture primarily includes Not only Structured Query Language (NoSQL) database and distributed peer-to-peer storage. The evaluation of the proposed storage method is conducted on the same software platform as our previous research about WebVR. The experimental results show that the hybrid storage architecture proposed in this research has a lower response time compared to the traditional relational database in geospatial big data searches. The integration and fusion of BIM big data in WebVRGIS realizes a revolutionary transformation of city information management during a full lifecycle. The system also has great promise for the storage of other geospatial big data, such as traffic data.",10.1109/TII.2019.2916689,IEEE Transactions on Industrial Informatics,Computer Science,data storage,journal,5
10d89b13a6309a531c35701d37d3bd76a27a3942,Big Data Storage,2021.0,"This chapter provides an overview of big data storage technologies. It is the result of a survey of the current state of the art in data storage technologies in order to create a cross-sectorial technology roadmap. This chapter provides a concise overview of big data storage systems that are capable of dealing with high velocity, high volumes, and high varieties of data. It describes distributed file systems, NoSQL databases, graph databases, and NewSQL databases. The chapter investigates the challenge of storing data in a secure and privacy-preserving way. The social and economic impact of big data storage technologies is described, open research challenges highlighted, and three selected case studies are provided from the health, finance, and energy sector. Some of the key insights on big data storage are (1) in-memory databases and columnar databases typically outperform traditional relational database systems, (2) the major technical barrier to widespread up-take of big data storage solutions are missing standards, and (3) there is a need to address open research challenges related to the scalability and performance of graph databases.",10.1007/978-3-319-21569-3_7,New Horizons for a Data-Driven Economy,Computer Science,data storage,workshop,13
6544259ff6b335b1dcec75e031b6d57e5b9509f4,Scaling DNA data storage with nanoscale electrode wells,2021.0,A demonstration of DNA synthesis control at over 1000x higher density shows the path to large scale DNA data storage.,10.1126/sciadv.abi6714,Science Advances,Medicine,data storage,workshop,15
18fff2d1ef494f2726b93d2f8a119b874f2e3d1d,Low cost DNA data storage using photolithographic synthesis and advanced information reconstruction and error correction,2020.0,"Due to its longevity and enormous information density, DNA is an attractive medium for archival storage. The current hamstring of DNA data storage systems—both in cost and speed—is synthesis. The key idea for breaking this bottleneck pursued in this work is to move beyond the low-error and expensive synthesis employed almost exclusively in today’s systems, towards cheaper, potentially faster, but high-error synthesis technologies. Here, we demonstrate a DNA storage system that relies on massively parallel light-directed synthesis, which is considerably cheaper than conventional solid-phase synthesis. However, this technology has a high sequence error rate when optimized for speed. We demonstrate that even in this high-error regime, reliable storage of information is possible, by developing a pipeline of algorithms for encoding and reconstruction of the information. In our experiments, we store a file containing sheet music of Mozart, and show perfect data recovery from low synthesis fidelity DNA. The current bottleneck for DNA data storage systems is the cost and speed of synthesis. Here, the authors use inexpensive, massively parallel light-directed synthesis and correct for a high error rate with a pipeline of encoding and reconstruction algorithms.",10.1038/s41467-020-19148-3,Nature Communications,"Computer Science,Medicine",data storage,journal,15
fc61c7221350806c25379f385c27b2102ff8eb57,Uncertainties in synthetic DNA-based data storage,2021.0,"Abstract Deoxyribonucleic acid (DNA) has evolved to be a naturally selected, robust biomacromolecule for gene information storage, and biological evolution and various diseases can find their origin in uncertainties in DNA-related processes (e.g. replication and expression). Recently, synthetic DNA has emerged as a compelling molecular media for digital data storage, and it is superior to the conventional electronic memory devices in theoretical retention time, power consumption, storage density, and so forth. However, uncertainties in the in vitro DNA synthesis and sequencing, along with its conjugation chemistry and preservation conditions can lead to severe errors and data loss, which limit its practical application. To maintain data integrity, complicated error correction algorithms and substantial data redundancy are usually required, which can significantly limit the efficiency and scale-up of the technology. Herein, we summarize the general procedures of the state-of-the-art DNA-based digital data storage methods (e.g. write, read, and preservation), highlighting the uncertainties involved in each step as well as potential approaches to correct them. We also discuss challenges yet to overcome and research trends in the promising field of DNA-based data storage.",10.1093/nar/gkab230,Nucleic Acids Research,Medicine,data storage,workshop,11
11be2469ab1d1c508e7b6e14148990741ba87884,Nanopore-Based DNA Hard Drives for Rewritable and Secure Data Storage.,2020.0,"Nanopores are powerful single-molecule tools for label-free sensing of nanoscale molecules including DNA, which can be used for building designed nanostructures and performing computations. Here, DNA hard drives (DNA-HDs) are introduced based on DNA nanotechnology and nanopore sensing as a rewritable molecular memory system, allowing for storing, operating and reading data in the changeable three-dimensional structure of DNA. Writing and erasing data are significantly improved compared to previous molecular storage systems by employing controllable attachment and removal of molecules on a long double-stranded DNA. Data reading is achieved by detecting the single molecules at the microsecond timescale using nanopores. The DNA-HD also ensures secure data storage where the data can only be read after providing the correct physical molecular keys. Our approach allows for easy-writing and easy-reading, rewritable and secure data storage toward a promising miniature scale integration for molecular data storage and computation.",10.1021/acs.nanolett.0c00755,Nano letters (Print),"Materials Science,Medicine",data storage,journal,9
2d57f5be0f829cdd3633ba28433bd2e3149db8e5,Natural Language Interfaces for Tabular Data Querying and Visualization: A Survey,2023.0,"The emergence of natural language processing has revolutionized the way users interact with tabular data, enabling a shift from traditional query languages and manual plotting to more intuitive, language-based interfaces. The rise of large language models (LLMs) such as ChatGPT and its successors has further advanced this field, opening new avenues for natural language processing techniques. This survey presents a comprehensive overview of natural language interfaces for tabular data querying and visualization, which allow users to interact with data using natural language queries. We introduce the fundamental concepts and techniques underlying these interfaces with a particular emphasis on semantic parsing, the key technology facilitating the translation from natural language to SQL queries or data visualization commands. We then delve into the recent advancements in Text-to-SQL and Text-to-Vis problems from the perspectives of datasets, methodologies, metrics, and system designs. This includes a deep dive into the influence of LLMs, highlighting their strengths, limitations, and potential for future improvements. Through this survey, we aim to provide a roadmap for researchers and practitioners interested in developing and applying natural language interfaces for data interaction in the era of large language models.",10.1109/TKDE.2024.3400824,IEEE Transactions on Knowledge and Data Engineering,Computer Science,data querying,journal,11
714f47bbedcadd7ebc44d2d5010f13323fc6a256,GraphQL-LD: Linked Data Querying with GraphQL,2018.0,,,International Workshop on the Semantic Web,Computer Science,data querying,workshop,11
4419c5720e30d5ca5158795d4c848125650b8db1,Opportunistic Linked Data Querying Through Approximate Membership Metadata,2015.0,,10.1007/978-3-319-25007-6_6,International Workshop on the Semantic Web,Computer Science,data querying,workshop,9
398af3c05b9d3e194d419c3af049a76fb4e3afbb,Defining Energy Consumption Plans for Data Querying Processes,2014.0,"During the last few years, we have been witnessing a significant increase in research about the development and production of hardware and software components with low levels of energy consumption. Today, energy consumption is one of the most critical issues in the area of information technologies and communication. One of the fractions in which this concern is most evident is in the management of database systems, with particular emphasis on those commonly designated as data centers. On these systems daily run a large amount of data querying processes, monitored and controlled by high sophisticated database management systems, which are responsible to establish efficient processing plans to support them. Using the information provided by a querying execution plan, especially the one related to the operators they used to perform database operations, we designed and developed an alternative method to define energy consumption plans for database queries. In this paper we present how such method works on the estimation of the energy consumption of each database operator integrated in the execution plan of a query at compile time. With it, we build up its corresponding energy consumption plan for executing the query, taking into consideration as well the characteristics of the computational platforms used for that.",10.1109/BDCloud.2014.109,2014 IEEE Fourth International Conference on Big Data and Cloud Computing,Computer Science,data querying,conference,9
d9c6b474fb2f303391b50c9fd59a5f2ce4becc0b,BimSPARQL: Domain-specific functional SPARQL extensions for querying RDF building data,2018.0,"In this paper, we propose to extend SPARQL functions for querying Industry Foundation Classes (IFC) building data. The official IFC documentation and BIM requirement checking use cases are used to drive the development of the proposed functionality. By extending these functions, we aim to (1) simplify writing queries and (2) retrieve useful information implied in 3D geometry data according to requirement checking use cases. Extended functions are modelled as RDF vocabularies and classified into groups for further extensions. We combine declarative rules with procedural programming to implement extended functions. Realistic requirement checking scenarios are used to evaluate and demonstrate the effectiveness of this approach and indicate query performance. Compared with query techniques developed in the conventional Building Information Modeling domain, we show the added value of such approach by providing an application example of querying building and regulatory data, where spatial and logic reasoning can be applied and data from multiple sources are required. Based on the implementation and evaluation work, we discuss the advantages and applicability of this approach, current issues and future challenges.",10.3233/SW-180297,Semantic Web,Computer Science,data querying,workshop,14
1fa4936fb06319c3f4536c26a447d5507c92bd48,A Privacy-Preserving and Verifiable Querying Scheme in Vehicular Fog Data Dissemination,2019.0,"Vehicular fog has attracted considerable attention recently, as the densely deployed fog devices are in proximity to vehicular end-users, and they are particularly suitable for the latency-sensitive and location-aware vehicular services. In this paper, we propose a secure querying scheme in vehicular fog data dissemination, in which the roadside units (RSUs) act as fog storage devices to cache data at network edge and disseminate data upon querying. To disrupt the association between a specific data request and its origin vehicle, the proposed scheme exploits an invertible matrix to structure multiple data requests from different vehicles, and aggregates the ciphertexts of data requests at the RSU side with the homomorphic Paillier cryptosystem. Meanwhile, given the invertible matrix and decryption result, the RSU can recover each individual data request without identifying its origin vehicle. In addition, the RSU can verify the correctness of the recovered data requests with an identity-based batch verification scheme. Through security analysis, we demonstrate that the proposed scheme can achieve the security goals of unlinkability, confidentiality, and verifiability. Performance evaluations are also conducted, in which the obtained results show that the proposed scheme can be adaptive to the fluctuating number of the data querying vehicles, and significantly reduce the computation complexity and communication overhead.",10.1109/TVT.2018.2888854,IEEE Transactions on Vehicular Technology,Computer Science,data querying,journal,10
4bedaac1acb45ec28d06db7cf49f9b77faf9f652,Private-HERMES: a benchmark framework for privacy-preserving mobility data querying and mining methods,2012.0,"Mobility data sources feed larger and larger trajectory databases nowadays. Due to the need of extracting useful knowledge patterns that improve services based on users' and customers' behavior, querying and mining such databases has gained significant attention in recent years. However, publishing mobility data may lead to severe privacy violations. In this paper, we present Private-HERMES, an integrated platform for applying data mining and privacy-preserving querying over mobility data. The presented platform provides a two-dimension benchmark framework that includes: (i) a query engine that provides privacy-aware data management functionality of the in-house data via a set of auditing mechanisms that protect the sensitive information against several types of attacks, and (ii) a progressive analysis framework, which, apart from anonymization methods for data publishing, includes various well-known mobility data mining techniques to evaluate the effect of anonymization in the querying and mining results. The demonstration of Private-HERMES via a real-world case study, illustrates the flexibility and usefulness of the platform for supporting privacy-aware data analysis, as well as for providing an extensible blueprint benchmark architecture for privacy-preservation related methods in mobility data.",10.1145/2247596.2247675,International Conference on Extending Database Technology,Computer Science,data querying,conference,13
babc3d8ddb6436511cc013cb3bbd57a59f3e872a,Improving the Recall of Live Linked Data Querying through Reasoning,2012.0,,10.1007/978-3-642-33203-6_14,International Conference on Web Reasoning and Rule Systems,Computer Science,data querying,conference,14
ac67d5f9c89d8d72fbd074f94079608220348f3f,ATHENA: An Ontology-Driven System for Natural Language Querying over Relational Data Stores,2016.0,"In this paper, we present ATHENA, an ontology-driven system for natural language querying of complex relational databases. Natural language interfaces to databases enable users easy access to data, without the need to learn a complex query language, such as SQL. ATHENA uses domain specific ontologies, which describe the semantic entities, and their relationships in a domain. We propose a unique two-stage approach, where the input natural language query (NLQ) is first translated into an intermediate query language over the ontology, called OQL, and subsequently translated into SQL. Our two-stage approach allows us to decouple the physical layout of the data in the relational store from the semantics of the query, providing physical independence. Moreover, ontologies provide richer semantic information, such as inheritance and membership relations, that are lost in a relational schema. By reasoning over the ontologies, our NLQ engine is able to accurately capture the user intent. We study the effectiveness of our approach using three different workloads on top of geographical (GEO), academic (MAS) and financial (FIN) data. ATHENA achieves 100% precision on the GEO and MAS workloads, and 99% precision on the FIN workload which operates on a complex financial ontology. Moreover, ATHENA attains 87.2%, 88.3%, and 88.9% recall on the GEO, MAS, and FIN workloads, respectively.",10.14778/2994509.2994536,Proceedings of the VLDB Endowment,Computer Science,data querying,workshop,5
fa77a44f3f1857361a50c3137d623c35ef8a5739,Querying Graphs with Data,2016.0,"Graph databases have received much attention as of late due to numerous applications in which data is naturally viewed as a graph; these include social networks, RDF and the Semantic Web, biological databases, and many others. There are many proposals for query languages for graph databases that mainly fall into two categories. One views graphs as a particular kind of relational data and uses traditional relational mechanisms for querying. The other concentrates on querying the topology of the graph. These approaches, however, lack the ability to combine data and topology, which would allow queries asking how data changes along paths and patterns enveloping it. In this article, we present a comprehensive study of languages that enable such combination of data and topology querying. These languages come in two flavors. The first follows the standard approach of path queries, which specify how labels of edges change along a path, but now we extend them with ways of specifying how both labels and data change. From the complexity point of view, the right type of formalisms are subclasses of register automata. These, however, are not well suited for querying. To overcome this, we develop several types of extended regular expressions to specify paths with data and study their querying power and complexity. The second approach adopts the popular XML language XPath and extends it from XML documents to graphs. Depending on the exact set of allowed features, we have a family of languages, and our study shows that it includes efficient and highly expressive formalisms for querying both the structure of the data and the data itself.",10.1145/2850413,Journal of the ACM,Computer Science,data querying,journal,15
5b34752817bc0d6aa96466dabcbc24a83dd071fe,SPARQLByE: Querying RDF data by example,2016.0,"Semantic Web technologies such as RDF and its query language, SPARQL, offer the possibility of opening up the use of public datasets to a great variety of ordinary users. But a key obstacle to the use of open data is the unfamiliarity of users with the structure of data or with SPARQL. To deal with these issues, we introduce a system for querying RDF data by example. At its core is a technique for reverse-engineering SPARQL queries by example. We demonstrate how reverse engineering along with other techniques, such as query relaxation, enables our system, SPARQLByE, to guide users who are unfamiliar with both the dataset and with SPARQL to the desired query and result set.",10.14778/3007263.3007302,Proceedings of the VLDB Endowment,Computer Science,data querying,workshop,9
fd0496ab020acf366375615ab40235e6dd3c5897,Querying Geo-Textual Data: Spatial Keyword Queries and Beyond,2016.0,"Over the past decade, we have moved from a predominantly desktop based web to a predominantly mobile web, where users most often access the web from mobile devices such as smartphones. In addition, we are witnessing a proliferation of geo-located, textual web content. Motivated in part by these developments, the research community has been hard at work enabling the efficient computation of a variety of query functionality on geo-textual data, yielding a sizable body of literature on the querying of geo-textual data. With a focus on different types of keyword-based queries on geo-textual data, the tutorial also explores topics such as continuous queries on streaming geo-textual data, queries that retrieve attractive regions of geo-textual objects, and queries that extract properties, e.g., topics and top-$k$ frequent words, of the objects in regions. The tutorial is designed to offer an overview of the problems addressed in this body of literature and offers an overview of pertinent concepts and techniques. In addition, the tutorial suggests open problems and new research direction.",10.1145/2882903.2912572,SIGMOD Conference,Computer Science,data querying,conference,10
c7660220afe8c91b726a012ceac194f4940bd893,Informating HRM: a comparison of data querying and data mining,2010.0,"Beyond mere automation of tasks, a major potential of Human Resource Information Systems (HRIS) is to informate Human Resource Management (HRM). Within current HRIS, the informate function is realised based on a data querying approach. Given a major innovation in data analysis subsumed under the concept of 'data mining', possibly valuable potentials to informate HRM are lost while overlooking the data mining approach. Therefore our paper aims at a conceptual evaluation of both approaches. We therefore discuss and evaluate data mining as a novel approach compared to data querying as the conventional approach to informating HRM. Based on a robust framework of informational contributions, our analysis reveals interesting potentials of data mining to generate explicative and prognostic information. Thus data mining enriches and complements the conventional querying approach. Furthermore, recommendations for future research are derived in order to deepen the knowledge on the contributions of data mining to informate HRM.",10.1504/IJBIS.2010.030629,International Journal of Business Information Systems,Computer Science,data querying,journal,14
7fe709ecc1e9d91ff80c5e8fa354bb1a773fa5f2,"Storing, Tracking, and Querying Provenance in Linked Data",2017.0,"The proliferation of heterogeneous Linked Data on the Web poses new challenges to database systems. In particular, the capacity to store, track, and query provenance data is becoming a pivotal feature of modern triplestores. We present methods extending a native RDF store to efficiently handle the storage, tracking, and querying of provenance in RDF data. We describe a reliable and understandable specification of the way results were derived from the data and how particular pieces of data were combined to answer a query. Subsequently, we present techniques to tailor queries with provenance data. We empirically evaluate the presented methods and show that the overhead of storing and tracking provenance is acceptable. Finally, we show that tailoring a query with provenance information can also significantly improve the performance of query execution.",10.1109/TKDE.2017.2690299,IEEE Transactions on Knowledge and Data Engineering,Computer Science,data querying,journal,5
8332d7dfa45120e880acf81694204ece421e8270,Querying and mining of time series data: experimental comparison of representations and distance measures,2008.0,"The last decade has witnessed a tremendous growths of interests in applications that deal with querying and mining of time series data. Numerous representation methods for dimensionality reduction and similarity measures geared towards time series have been introduced. Each individual work introducing a particular method has made specific claims and, aside from the occasional theoretical justifications, provided quantitative experimental observations. However, for the most part, the comparative aspects of these experiments were too narrowly focused on demonstrating the benefits of the proposed methods over some of the previously introduced ones. In order to provide a comprehensive validation, we conducted an extensive set of time series experiments re-implementing 8 different representation methods and 9 similarity measures and their variants, and testing their effectiveness on 38 time series data sets from a wide variety of application domains. In this paper, we give an overview of these different techniques and present our comparative experimental findings regarding their effectiveness. Our experiments have provided both a unified validation of some of the existing achievements, and in some cases, suggested that certain claims in the literature may be unduly optimistic.",10.14778/1454159.1454226,Proceedings of the VLDB Endowment,Computer Science,data querying,workshop,12
e4788ee4f5e90c6f42cedc5116acd2d6475c3180,QUIS: InSitu Heterogeneous Data Source Querying,2017.0,"Existing data integration frameworks are poorly suited for the special requirements of scientists. To answer a specific research question, often, excerpts of data from different sources need to be integrated. The relevant parts and the set of underlying sources may differ from query to query. The analyses also oftentimes involve frequently changing data and exploratory querying. Additionally, The data sources not only store data in different formats, but also provide inconsistent data access functionality. The classic Extract-Transform-Load (ETL) approach seems too complex and time-consuming and does not fit well with interest and expertise of the scientists.    With QUIS (QUery In-Situ), we provide a solution for this problem. QUIS is an open source heterogeneous in-situ data querying system. It utilizes a federated query virtualization approach that is built upon plugged-in adapters. QUIS takes a user query and transforms appropriate portions of it into the corresponding computation model on individual data sources and executes it. It complements the segments of the query that the target data sources can not execute. Hence, it guarantees full syntax and semantic support for its language on all data sources. QUIS's in-situ querying facility almost eliminates the time to prepare the data while maintaining a competitive performance and steady scalability.    The present demonstration illustrates interesting features of the system: virtual Schemas, heterogeneous joins, and visual query results. We provide a realistic data processing scenario to examine the system's features. Users can interact with QUIS using its desktop workbench, command line interface, or from any R client including RStudio Server.",10.14778/3137765.3137798,Proceedings of the VLDB Endowment,Computer Science,data querying,workshop,10
256ccb81d8c3bb63f4299195584b8e9f9d60187a,CloudMdsQL: querying heterogeneous cloud data stores with a common language,2015.0,,10.1007/s10619-015-7185-y,Distributed and parallel databases,Computer Science,data querying,workshop,5
19b93280f17696a4ddfa2c75490a50ab107addf2,SHAHED: A MapReduce-based system for querying and visualizing spatio-temporal satellite data,2015.0,"Remote sensing data collected by satellites are now made publicly available by several space agencies. This data is very useful for scientists pursuing research in several applications including climate change, desertification, and land use change. The benefit of this data comes from its richness as it provides an archived history for over 15 years of satellite observations for natural phenomena such as temperature and vegetation. Unfortunately, the use of such data is very limited due to the huge size of archives (> 500TB) and the limited capabilities of traditional applications. This paper introduces SHAHED; a MapReduce-based system for querying, visualizing, and mining large scale satellite data. SHAHED considers both the spatial and temporal aspects of the data to provide efficient query processing at large scale. The core of SHAHED is composed of four main components. The uncertainty component recovers missing data in the input which comes from cloud coverage and satellite mis-alignment. The indexing component provides a novel multi-resolution quad-tree-based spatio-temporal index structure, which indexes satellite data efficiently with minimal space overhead. The querying component answers selection and aggregate queries in real-time using the constructed index. Finally, the visualization component uses MapReduce programs to generate heat map images and videos for user queries. A set of experiments running on a live system deployed on a cluster of machines show the efficiency of the proposed design. All the features supported by SHAHED are made accessible through an easy to use Web interface that hides the complexity of the system and provides a nice user experience.",10.1109/ICDE.2015.7113427,IEEE International Conference on Data Engineering,Computer Science,data querying,conference,13
1d2d3fa967d7688e352a86ed77ff762fc6c555ec,Fuzzy functional dependency and its application to approximate data querying,2000.0,"Reviews a new definition of fuzzy functional dependency based on conditional probability and its application to approximate data reduction related to the operation of projection in classical relational databases in order to construct fuzzy integrity constraints. We introduce the concept of partial fuzzy functional dependency, which expresses the fact that a given attribute X does not determine Y completely, but in the partial area of X it might determine Y. Finally, we discuss another application of fuzzy functional dependency in constructing fuzzy query relations for data querying and approximate joins of two or more fuzzy query relations in the framework of an extended query system.",10.1109/IDEAS.2000.880561,Proceedings - International Database Engineering and Applications Symposium,Computer Science,data querying,conference,13
52e510271b172d098ec9b107a4159216ec08527e,Querying Big Data by Accessing Small Data,2015.0,"This paper investigates the feasibility of querying big data by accessing a bounded amount of the data. We study boundedly evaluable queries under a form of access constraints, when their evaluation cost is determined by the queries and constraints only. While it is undecidable to determine whether FO queries are boundedly evaluable, we show that for several classes of FO queries, the bounded evaluability problem is decidable. We also provide characterization and effective syntax for their boundedly evaluable queries. When a query Q is not boundedly evaluable, we study two approaches to approximately answering Q under access constraints. (1) We search for upper and lower envelopes of Q that are boundedly evaluable and warrant a constant accuracy bound. (2) We instantiate a minimum set of variables (parameters) in Q such that the specialized query is boundedly evaluable. We study problems for deciding the existence of envelopes and bounded specialized queries, and establish their complexity for various classes of FO queries.",10.1145/2745754.2745771,ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems,"Mathematics,Computer Science",data querying,conference,5
57e7a7323f58a35f5e2cc33bf17d4ac9cdcafdd4,Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources,2008.0,,10.1038/nprot.2008.211,Nature Protocols,"Medicine,Biology",bioinformatics,journal,11
f76fb3641b7fdbb8aba2eb40217d0c17dcdca682,BIOINFORMATICS APPLICATIONS NOTE,2001.0,,,,,bioinformatics,workshop,15
fa60b6806050255a77699bd0f9f5d824884c5162,Bioinformatics enrichment tools: paths toward the comprehensive functional analysis of large gene lists,2008.0,"Functional analysis of large gene lists, derived in most cases from emerging high-throughput genomic, proteomic and bioinformatics scanning approaches, is still a challenging and daunting task. The gene-annotation enrichment analysis is a promising high-throughput strategy that increases the likelihood for investigators to identify biological processes most pertinent to their study. Approximately 68 bioinformatics enrichment tools that are currently available in the community are collected in this survey. Tools are uniquely categorized into three major classes, according to their underlying enrichment algorithms. The comprehensive collections, unique tool classifications and associated questions/issues will provide a more comprehensive and up-to-date view regarding the advantages, pitfalls and recent trends in a simpler tool-class level rather than by a tool-by-tool approach. Thus, the survey will help tool designers/developers and experienced end users understand the underlying algorithms and pertinent details of particular tool categories/tools, enabling them to make the best choices for their particular research interests.",10.1093/nar/gkn923,Nucleic Acids Research,"Computer Science,Medicine,Biology",bioinformatics,workshop,5
fd495d6cf7c3169bc58550fdf32be6e16e2800f8,Bioconductor: open software development for computational biology and bioinformatics,2004.0,"The Bioconductor project is an initiative for the collaborative creation of extensible software for computational biology and bioinformatics. The goals of the project include: fostering collaborative development and widespread use of innovative software, reducing barriers to entry into interdisciplinary scientific research, and promoting the achievement of remote reproducibility of research results. We describe details of our aims and methods, identify current challenges, compare Bioconductor to other open bioinformatics projects, and provide working examples.",10.1186/gb-2004-5-10-r80,Genome Biology,"Medicine,Biology",bioinformatics,workshop,14
90485e0ce54c1ad12a2d01362a007ab107d71063,Biopython: freely available Python tools for computational molecular biology and bioinformatics,2009.0,"Summary: The Biopython project is a mature open source international collaboration of volunteer developers, providing Python libraries for a wide range of bioinformatics problems. Biopython includes modules for reading and writing different sequence file formats and multiple sequence alignments, dealing with 3D macro molecular structures, interacting with common tools such as BLAST, ClustalW and EMBOSS, accessing key online databases, as well as providing numerical methods for statistical learning. Availability: Biopython is freely available, with documentation and source code at www.biopython.org under the Biopython license. Contact: All queries should be directed to the Biopython mailing lists, see www.biopython.org/wiki/_Mailing_listspeter.cock@scri.ac.uk.",10.1093/bioinformatics/btp163,Bioinform.,"Medicine,Computer Science",bioinformatics,workshop,5
63c4adf203e2e0f9895ff82485a0a701cf3cb650,The nf-core framework for community-curated bioinformatics pipelines,2020.0,,10.1038/s41587-020-0439-x,Nature Biotechnology,"Medicine,Computer Science",bioinformatics,journal,15
2fabff697cd0ec343490f89e8e6587200d97f378,"Sangerbox: A comprehensive, interaction‐friendly clinical bioinformatics analysis platform",2022.0,"Abstract In recent decades, with the continuous development of high‐throughput sequencing technology, data volume in medical research has increased, at the same time, almost all clinical researchers have their own independent omics data, which provided a better condition for data mining and a deeper understanding of gene functions. However, for these large amounts of data, many common and cutting‐edge effective bioinformatics research methods still cannot be widely used. This has encouraged the establishment of many analytical platforms, a portion of databases or platforms were designed to solve the special analysis needs of users, for instance, MG RAST, IMG/M, Qiita, BIGSdb, and TRAPR were developed for specific omics research, and some databases or servers provide solutions for special problems solutions. Metascape was designed to only provide functional annotations of genes as well as function enrichment analysis; BioNumerics and RidomSeqSphere+ perform multilocus sequence typing; CARD provides only antimicrobial resistance annotations. Additionally, some web services are outdated, and inefficient interaction often fails to meet the needs of researchers, such as our previous versions of the platform. Therefore, the demand to complete massive data processing tasks urgently requires a comprehensive bioinformatics analysis platform. Hence, we have developed a website platform, Sangerbox 3.0 (http://vip.sangerbox.com/), a web‐based tool platform. On a user‐friendly interface that also supports differential analysis, the platform provides interactive customizable analysis tools, including various kinds of correlation analyses, pathway enrichment analysis, weighted correlation network analysis, and other common tools and functions, users only need to upload their own corresponding data into Sangerbox 3.0, select required parameters, submit, and wait for the results after the task has been completed. We have also established a new interactive plotting system that allows users to adjust the parameters in the image; moreover, optimized plotting performance enables users to adjust large‐capacity vector maps on the web site. At the same time, we have integrated GEO, TCGA, ICGC, and other databases and processed data in batches, greatly reducing the difficulty to obtain data and improving the efficiency of bioimformatics study for users. Finally, we also provide users with rich sources of bioinformatics analysis courses, offering a platform for researchers to share and exchange knowledge.",10.1002/imt2.36,iMeta,Medicine,bioinformatics,workshop,12
